Time [s], Analyzer Name, Decoded Protocol Result
9.251986000000000,pin5,'1' (0x01)
9.256570000000000,pin5,0 (0x30)
9.261153999999999,pin5,'16' (0x10)
9.265737000000000,pin5,'1' (0x01)
9.270320999999999,pin5,'1' (0x01)
9.274903999999999,pin5,'0' (0x00)
9.279488000000001,pin5,'0' (0x00)
9.284072000000000,pin5,'0' (0x00)
9.288655000000000,pin5,'0' (0x00)
9.293239000000000,pin5,'0' (0x00)
9.297822000000000,pin5,'0' (0x00)
9.302406000000000,pin5,'0' (0x00)
9.306990000000001,pin5,'0' (0x00)
9.311572999999999,pin5,'0' (0x00)
9.316157000000000,pin5,'0' (0x00)
9.320741000000000,pin5,'0' (0x00)
9.325324000000000,pin5,'0' (0x00)
9.329908000000000,pin5,'128' (0x80)
9.334491000000000,pin5,'0' (0x00)
9.339074999999999,pin5,'252' (0xFC)
9.362099000000001,pin4,'252' (0xFC)
9.366612000000000,pin4,a (0x61)
9.371126000000000,pin4,'1' (0x01)
9.375639000000000,pin4,0 (0x30)
9.380152000000001,pin4,'16' (0x10)
9.384665999999999,pin4,'0' (0x00)
9.389179000000000,pin4,'0' (0x00)
9.393693000000001,pin4,'0' (0x00)
9.398206000000000,pin4,'0' (0x00)
9.402718999999999,pin4,'0' (0x00)
9.407233000000000,pin4,'0' (0x00)
9.411746000000001,pin4,'0' (0x00)
9.416259000000000,pin4,'0' (0x00)
9.420773000000001,pin4,'0' (0x00)
9.425286000000000,pin4,'0' (0x00)
9.429800000000000,pin4,'0' (0x00)
9.434313000000000,pin4,'0' (0x00)
9.438826000000001,pin4,'0' (0x00)
9.443339999999999,pin4,'0' (0x00)
9.447853000000000,pin4,'0' (0x00)
9.452367000000001,pin4,'0' (0x00)
9.456880000000000,pin4,^ (0x5E)
10.646811000000000,pin5,'252' (0xFC)
10.651395000000001,pin5,B (0x42)
10.655979000000000,pin5,'1' (0x01)
10.660562000000001,pin5,0 (0x30)
10.665146000000000,pin5,'16' (0x10)
10.669729999999999,pin5,'2' (0x02)
10.674313000000000,pin5,'0' (0x00)
10.678896999999999,pin5,'0' (0x00)
10.683479999999999,pin5,'0' (0x00)
10.688064000000001,pin5,'0' (0x00)
10.692648000000000,pin5,'0' (0x00)
10.697231000000000,pin5,'0' (0x00)
10.701815000000000,pin5,'0' (0x00)
10.706398000000000,pin5,'0' (0x00)
10.710982000000000,pin5,'0' (0x00)
10.715566000000001,pin5,'0' (0x00)
10.720148999999999,pin5,'0' (0x00)
10.724733000000001,pin5,'0' (0x00)
10.729317000000000,pin5,'0' (0x00)
10.733900000000000,pin5,'0' (0x00)
10.738484000000000,pin5,'0' (0x00)
10.743067000000000,pin5,{ (0x7B)
10.761914000000001,pin4,'252' (0xFC)
10.766427000000000,pin4,b (0x62)
10.770940000000000,pin4,'1' (0x01)
10.775454000000000,pin4,0 (0x30)
10.779966999999999,pin4,'16' (0x10)
10.784481000000000,pin4,'2' (0x02)
10.788994000000001,pin4,'0' (0x00)
10.793507000000000,pin4,'0' (0x00)
10.798021000000000,pin4,'0' (0x00)
10.802534000000000,pin4,'1' (0x01)
10.807047000000001,pin4,'29' (0x1D)
10.811560999999999,pin4,'0' (0x00)
10.816074000000000,pin4,'5' (0x05)
10.820588000000001,pin4,'0' (0x00)
10.825101000000000,pin4,'0' (0x00)
10.829613999999999,pin4,'0' (0x00)
10.834128000000000,pin4,'165' (0xA5)
10.838641000000001,pin4,'0' (0x00)
10.843154999999999,pin4,'0' (0x00)
10.847668000000001,pin4,'0' (0x00)
10.852181000000000,pin4,'0' (0x00)
10.856695000000000,pin4,'147' (0x93)
10.884612000000001,pin5,'252' (0xFC)
10.889196000000000,pin5,B (0x42)
10.893780000000000,pin5,'1' (0x01)
10.898363000000000,pin5,0 (0x30)
10.902946999999999,pin5,'16' (0x10)
10.907531000000001,pin5,'3' (0x03)
10.912114000000001,pin5,'0' (0x00)
10.916698000000000,pin5,'0' (0x00)
10.921281000000000,pin5,'0' (0x00)
10.925865000000000,pin5,'0' (0x00)
10.930448999999999,pin5,'0' (0x00)
10.935032000000000,pin5,'0' (0x00)
10.939615999999999,pin5,'0' (0x00)
10.944198999999999,pin5,'0' (0x00)
10.948783000000001,pin5,'0' (0x00)
10.953367000000000,pin5,'0' (0x00)
10.957950000000000,pin5,'0' (0x00)
10.962534000000000,pin5,'0' (0x00)
10.967117999999999,pin5,'0' (0x00)
10.971700999999999,pin5,'0' (0x00)
10.976285000000001,pin5,'0' (0x00)
10.980867999999999,pin5,z (0x7A)
11.001969000000001,pin4,'252' (0xFC)
11.006482000000000,pin4,b (0x62)
11.010996000000000,pin4,'1' (0x01)
11.015509000000000,pin4,0 (0x30)
11.020023000000000,pin4,'16' (0x10)
11.024535999999999,pin4,'3' (0x03)
11.029049000000001,pin4,'0' (0x00)
11.033562999999999,pin4,'0' (0x00)
11.038076000000000,pin4,'4' (0x04)
11.042590000000001,pin4,'0' (0x00)
11.047103000000000,pin4,'150' (0x96)
11.051615999999999,pin4,'157' (0x9D)
11.056130000000000,pin4,'0' (0x00)
11.060643000000001,pin4,'0' (0x00)
11.065156000000000,pin4,'0' (0x00)
11.069670000000000,pin4,'0' (0x00)
11.074183000000000,pin4,'0' (0x00)
11.078697000000000,pin4,'0' (0x00)
11.083209999999999,pin4,'0' (0x00)
11.087723000000000,pin4,'0' (0x00)
11.092237000000001,pin4,'0' (0x00)
11.096750000000000,pin4,# (0x23)
11.126372000000000,pin5,'252' (0xFC)
11.130955999999999,pin5,A (0x41)
11.135539000000000,pin5,'1' (0x01)
11.140123000000001,pin5,0 (0x30)
11.144707000000000,pin5,'16' (0x10)
11.149290000000001,pin5,'1' (0x01)
11.153874000000000,pin5,'1' (0x01)
11.158457000000000,pin5,'0' (0x00)
11.163041000000000,pin5,'0' (0x00)
11.167624999999999,pin5,'0' (0x00)
11.172207999999999,pin5,'0' (0x00)
11.176792000000001,pin5,'0' (0x00)
11.181374999999999,pin5,'0' (0x00)
11.185959000000000,pin5,'0' (0x00)
11.190543000000000,pin5,'0' (0x00)
11.195126000000000,pin5,'0' (0x00)
11.199710000000000,pin5,'0' (0x00)
11.204294000000001,pin5,'0' (0x00)
11.208876999999999,pin5,'0' (0x00)
11.213461000000001,pin5,'128' (0x80)
11.218044000000001,pin5,'0' (0x00)
11.222628000000000,pin5,'252' (0xFC)
11.242691000000001,pin4,'252' (0xFC)
11.247204999999999,pin4,a (0x61)
11.251718000000000,pin4,'1' (0x01)
11.256231000000000,pin4,0 (0x30)
11.260745000000000,pin4,'16' (0x10)
11.265257999999999,pin4,'0' (0x00)
11.269772000000000,pin4,'0' (0x00)
11.274285000000001,pin4,'0' (0x00)
